SDL version, SDL name, Category (SDL file), Module, OCaml name, raw signature, API sig
3.2.0, SDL_WaitProcess, Process, Process, wait, process @-> bool @-> ptr int @-> returning bool, process -> bool -> int
3.2.0, SDL_WaitSemaphore, Mutex, Semaphore, wait, semaphore @-> returning void, semaphore -> unit
3.2.0, SDL_WaitSemaphoreTimeout, Mutex, Semaphore, wait_timeout, semaphore @-> sint32 @-> returning true_to_ok, semaphore -> sint32 (* int *) -> unit result
3.2.0, SDL_WaitThread, Thread, Thread, wait, thread @-> ptr int @-> returning void, thread -> int
3.2.0, SDL_WarpMouseGlobal, Mouse, Mouse, warp_global, float @-> float @-> returning true_to_ok, float -> float -> unit result
3.2.0, SDL_WarpMouseInWindow, Mouse, Window, warp_mouse_in, window_opt @-> float @-> float @-> returning void, window option -> float -> float -> unit
3.2.0, SDL_WasInit, Init, , was_init, init_flags @-> returning int_as_uint, int -> int
3.2.0, SDL_WindowHasSurface, Video, Window, has_surface, window @-> returning bool, window -> bool
3.2.0, SDL_WindowSupportsGPUPresentMode, Gpu, GPU, window_supports_present_mode, gpu_device @-> window @-> gpu_present_mode @-> returning bool, gpu_device -> window -> gpu_present_mode -> bool
3.2.0, SDL_WindowSupportsGPUSwapchainComposition, Gpu, GPU, window_supports_swapchain_composition, gpu_device @-> window @-> gpu_swapchain_composition @-> returning bool, gpu_device -> window -> gpu_swapchain_composition -> bool
3.2.0, SDL_WriteAsyncIO, Asyncio, AsyncIO, write, async_io @-> ptr void @-> uint64 @-> uint64 @-> async_io_queue @-> ptr void @-> returning true_to_ok, async_io -> ptr void -> int64 -> int64 -> async_io_queue -> ptr void -> unit result
3.2.0, SDL_WriteIO, Iostream, , write_io, io_stream @-> ptr void @-> size_t @-> returning size_t, io_stream -> ptr void -> int -> int
3.2.0, SDL_WriteS16BE, Iostream, , write_s16_be, io_stream @-> sint16 @-> returning true_to_ok, io_stream -> int -> unit result
3.2.0, SDL_WriteS16LE, Iostream, , write_s16_le, io_stream @-> sint16 @-> returning true_to_ok, io_stream -> int -> unit result
3.2.0, SDL_WriteS32BE, Iostream, , write_s32_be, io_stream @-> sint32 @-> returning true_to_ok, io_stream -> sint32 (* int *) -> unit result
3.2.0, SDL_WriteS32LE, Iostream, , write_s32_le, io_stream @-> sint32 @-> returning true_to_ok, io_stream -> sint32 (* int *) -> unit result
3.2.0, SDL_WriteS64BE, Iostream, , write_s64_be, io_stream @-> sint64 @-> returning true_to_ok, io_stream -> int -> unit result
3.2.0, SDL_WriteS64LE, Iostream, , write_s64_le, io_stream @-> sint64 @-> returning true_to_ok, io_stream -> int -> unit result
3.2.0, SDL_WriteS8, Iostream, , write_s8, io_stream @-> sint8 @-> returning true_to_ok, io_stream -> int -> unit result
3.2.0, SDL_WriteStorageFile, Storage, Storage, write_file, storage @-> string @-> ptr void @-> uint64 @-> returning true_to_ok, storage -> string -> ptr void -> int64 -> unit result
3.2.0, SDL_WriteSurfacePixel, Surface, Surface, write_pixel, surface @-> int @-> int @-> uint8 @-> uint8 @-> uint8 @-> uint8 @-> returning true_to_ok, surface -> int -> int -> int -> int -> int -> int -> unit result
3.2.0, SDL_WriteSurfacePixelFloat, Surface, Surface, write_pixel_float, surface @-> int @-> int @-> float @-> float @-> float @-> float @-> returning true_to_ok, surface -> int -> int -> float -> float -> float -> float -> unit result
3.2.0, SDL_WriteU16BE, Iostream, , write_u16_be, io_stream @-> uint16 @-> returning true_to_ok, io_stream -> int -> unit result
3.2.0, SDL_WriteU16LE, Iostream, , write_u16_le, io_stream @-> uint16 @-> returning true_to_ok, io_stream -> int -> unit result
3.2.0, SDL_WriteU32BE, Iostream, , write_u32_be, io_stream @-> uint32 @-> returning true_to_ok, io_stream -> int -> unit result
3.2.0, SDL_WriteU32LE, Iostream, , write_u32_le, io_stream @-> uint32 @-> returning true_to_ok, io_stream -> int -> unit result
3.2.0, SDL_WriteU64BE, Iostream, , write_u64_be, io_stream @-> uint64 @-> returning true_to_ok, io_stream -> int64 -> unit result
3.2.0, SDL_WriteU64LE, Iostream, , write_u64_le, io_stream @-> uint64 @-> returning true_to_ok, io_stream -> int64 -> unit result
3.2.0, SDL_WriteU8, Iostream, , write_u8, io_stream @-> uint8 @-> returning true_to_ok, io_stream -> int -> unit result
3.2.0, SDL_abs, Stdinc, , abs, int @-> returning int, int -> int
3.2.0, SDL_acos, Stdinc, , acos, double @-> returning double, float -> float
3.2.0, SDL_acosf, Stdinc, , acosf, float @-> returning float, float -> float
3.2.0, SDL_aligned_alloc, Stdinc, , aligned_alloc, size_t @-> size_t @-> returning (ptr void), int -> int -> ptr void
3.2.0, SDL_aligned_free, Stdinc, , aligned_free, ptr void @-> returning void, ptr void -> unit
3.2.0, SDL_asin, Stdinc, , asin, double @-> returning double, float -> float
3.2.0, SDL_asinf, Stdinc, , asinf, float @-> returning float, float -> float
3.2.0, SDL_atan, Stdinc, , atan, double @-> returning double, float -> float
3.2.0, SDL_atan2, Stdinc, , atan2, double @-> double @-> returning double, float -> float -> float
3.2.0, SDL_atan2f, Stdinc, , atan2f, float @-> float @-> returning float, float -> float -> float
3.2.0, SDL_atanf, Stdinc, , atanf, float @-> returning float, float -> float
3.2.0, SDL_atof, Stdinc, , atof, string @-> returning double, string -> float
3.2.0, SDL_atoi, Stdinc, , atoi, string @-> returning int, string -> int
3.2.0, SDL_bsearch, Stdinc, , bsearch, ptr void @-> ptr void @-> size_t @-> size_t @-> compare_callback @-> returning (ptr void), ptr void -> ptr void -> int -> int -> compare_callback -> ptr void
3.2.0, SDL_bsearch_r, Stdinc, , bsearch_r, ptr void @-> ptr void @-> size_t @-> size_t @-> compare_callback_r @-> ptr void @-> returning (ptr void), ptr void -> ptr void -> int -> int -> compare_callback_r -> ptr void -> ptr void
3.2.0, SDL_calloc, Stdinc, , calloc, size_t @-> size_t @-> returning (ptr void), int -> int -> ptr void
3.2.0, SDL_ceil, Stdinc, , ceil, double @-> returning double, float -> float
3.2.0, SDL_ceilf, Stdinc, , ceilf, float @-> returning float, float -> float
3.2.0, SDL_copysign, Stdinc, , copysign, double @-> double @-> returning double, float -> float -> float
3.2.0, SDL_copysignf, Stdinc, , copysignf, float @-> float @-> returning float, float -> float -> float
3.2.0, SDL_cos, Stdinc, , cos, double @-> returning double, float -> float
3.2.0, SDL_cosf, Stdinc, , cosf, float @-> returning float, float -> float
3.2.0, SDL_crc16, Stdinc, , crc16, uint16 @-> ptr void @-> size_t @-> returning int_as_ushort, int -> ptr void -> int -> int
3.2.0, SDL_crc32, Stdinc, , crc32, uint32 @-> ptr void @-> size_t @-> returning int_as_uint, int -> ptr void -> int -> int
3.2.0, SDL_exp, Stdinc, , exp, double @-> returning double, float -> float
3.2.0, SDL_expf, Stdinc, , expf, float @-> returning float, float -> float
3.2.0, SDL_fabs, Stdinc, , fabs, double @-> returning double, float -> float
3.2.0, SDL_fabsf, Stdinc, , fabsf, float @-> returning float, float -> float
3.2.0, SDL_floor, Stdinc, , floor, double @-> returning double, float -> float
3.2.0, SDL_floorf, Stdinc, , floorf, float @-> returning float, float -> float
3.2.0, SDL_fmod, Stdinc, , fmod, double @-> double @-> returning double, float -> float -> float
3.2.0, SDL_fmodf, Stdinc, , fmodf, float @-> float @-> returning float, float -> float -> float
3.2.0, SDL_free, Stdinc, , free, ptr void @-> returning void, ptr void -> unit
3.2.0, SDL_getenv, Stdinc, , getenv, string @-> returning string, string -> string
3.2.0, SDL_getenv_unsafe, Stdinc, , getenv_unsafe, string @-> returning string, string -> string
3.2.0, SDL_hid_ble_scan, Hidapi, , hid_ble_scan, bool @-> returning void, bool -> unit
3.2.0, SDL_hid_close, Hidapi, , hid_close, hid_device @-> returning int, hid_device -> int
3.2.0, SDL_hid_device_change_count, Hidapi, , hid_device_change_count, void @-> returning int_as_uint, unit -> int
3.2.0, SDL_hid_enumerate, Hidapi, , hid_enumerate, ushort @-> ushort @-> returning (ptr hid_device_info), int -> int -> ptr hid_device_info
3.2.0, SDL_hid_exit, Hidapi, , hid_exit, void @-> returning int, unit -> int
3.2.0, SDL_hid_free_enumeration, Hidapi, , hid_free_enumeration, ptr hid_device_info @-> returning void, ptr hid_device_info -> unit
3.2.0, SDL_hid_get_device_info, Hidapi, , hid_get_device_info, hid_device @-> returning (ptr hid_device_info), hid_device -> ptr hid_device_info
3.2.0, SDL_hid_get_feature_report, Hidapi, , hid_get_feature_report, hid_device @-> ptr uchar @-> size_t @-> returning int, hid_device -> ptr uchar -> int -> int
3.2.0, SDL_hid_get_indexed_string, Hidapi, , hid_get_indexed_string, hid_device @-> int @-> ptr int32_t @-> size_t @-> returning int, hid_device -> int -> ptr int32_t -> int -> int
3.2.0, SDL_hid_get_input_report, Hidapi, , hid_get_input_report, hid_device @-> ptr uchar @-> size_t @-> returning int, hid_device -> ptr uchar -> int -> int
3.2.0, SDL_hid_get_manufacturer_string, Hidapi, , hid_get_manufacturer_string, hid_device @-> ptr int32_t @-> size_t @-> returning int, hid_device -> ptr int32_t -> int -> int
3.2.0, SDL_hid_get_product_string, Hidapi, , hid_get_product_string, hid_device @-> ptr int32_t @-> size_t @-> returning int, hid_device -> ptr int32_t -> int -> int
3.2.0, SDL_hid_get_report_descriptor, Hidapi, , hid_get_report_descriptor, hid_device @-> ptr uchar @-> size_t @-> returning int, hid_device -> ptr uchar -> int -> int
3.2.0, SDL_hid_get_serial_number_string, Hidapi, , hid_get_serial_number_string, hid_device @-> ptr int32_t @-> size_t @-> returning int, hid_device -> ptr int32_t -> int -> int
3.2.0, SDL_hid_init, Hidapi, , hid_init, void @-> returning int, unit -> int
3.2.0, SDL_hid_open, Hidapi, , hid_open, ushort @-> ushort @-> ptr_opt int32_t @-> returning (some_to_ok hid_device_opt), int -> int -> ptr_opt int32_t -> (hid_device option) result
3.2.0, SDL_hid_open_path, Hidapi, , hid_open_path, string @-> returning (some_to_ok hid_device_opt), string -> (hid_device option) result
3.2.0, SDL_hid_read, Hidapi, , hid_read, hid_device @-> ptr uchar @-> size_t @-> returning int, hid_device -> ptr uchar -> int -> int
3.2.0, SDL_hid_read_timeout, Hidapi, , hid_read_timeout, hid_device @-> ptr uchar @-> size_t @-> int @-> returning int, hid_device -> ptr uchar -> int -> int -> int
3.2.0, SDL_hid_send_feature_report, Hidapi, , hid_send_feature_report, hid_device @-> ptr uchar @-> size_t @-> returning int, hid_device -> ptr uchar -> int -> int
3.2.0, SDL_hid_set_nonblocking, Hidapi, , hid_set_nonblocking, hid_device @-> int @-> returning int, hid_device -> int -> int
3.2.0, SDL_hid_write, Hidapi, , hid_write, hid_device @-> ptr uchar @-> size_t @-> returning int, hid_device -> ptr uchar -> int -> int
3.2.0, SDL_iconv, Stdinc, , iconv, iconv_t @-> ptr string @-> ptr size_t @-> ptr string @-> ptr size_t @-> returning size_t, iconv_t -> ptr string -> ptr size_t -> ptr string -> ptr size_t -> int
3.2.0, SDL_iconv_close, Stdinc, , iconv_close, iconv_t @-> returning int, iconv_t -> int
3.2.0, SDL_iconv_open, Stdinc, , iconv_open, string @-> string @-> returning iconv_t, string -> string -> iconv_t
3.2.0, SDL_iconv_string, Stdinc, , iconv_string, string @-> string @-> string @-> size_t @-> returning string, string -> string -> string -> int -> string
3.2.0, SDL_isalnum, Stdinc, , isalnum, int @-> returning int, int -> int
3.2.0, SDL_isalpha, Stdinc, , isalpha, int @-> returning int, int -> int
3.2.0, SDL_isblank, Stdinc, , isblank, int @-> returning int, int -> int
3.2.0, SDL_iscntrl, Stdinc, , iscntrl, int @-> returning int, int -> int
3.2.0, SDL_isdigit, Stdinc, , isdigit, int @-> returning int, int -> int
3.2.0, SDL_isgraph, Stdinc, , isgraph, int @-> returning int, int -> int
3.2.0, SDL_isinf, Stdinc, , isinf, double @-> returning int, float -> int
3.2.0, SDL_isinff, Stdinc, , isinff, float @-> returning int, float -> int
3.2.0, SDL_islower, Stdinc, , islower, int @-> returning int, int -> int
3.2.0, SDL_isnan, Stdinc, , isnan, double @-> returning int, float -> int
3.2.0, SDL_isnanf, Stdinc, , isnanf, float @-> returning int, float -> int
3.2.0, SDL_isprint, Stdinc, , isprint, int @-> returning int, int -> int
3.2.0, SDL_ispunct, Stdinc, , ispunct, int @-> returning int, int -> int
3.2.0, SDL_isspace, Stdinc, , isspace, int @-> returning int, int -> int
3.2.0, SDL_isupper, Stdinc, , isupper, int @-> returning int, int -> int
3.2.0, SDL_isxdigit, Stdinc, , isxdigit, int @-> returning int, int -> int
3.2.0, SDL_itoa, Stdinc, , itoa, int @-> string @-> int @-> returning string, int -> string -> int -> string
3.2.0, SDL_lltoa, Stdinc, , lltoa, llong @-> string @-> int @-> returning string, Signed.llong -> string -> int -> string
3.2.0, SDL_log, Stdinc, , log, double @-> returning double, float -> float
3.2.0, SDL_log10, Stdinc, , log10, double @-> returning double, float -> float
3.2.0, SDL_log10f, Stdinc, , log10f, float @-> returning float, float -> float
3.2.0, SDL_logf, Stdinc, , logf, float @-> returning float, float -> float
3.2.0, SDL_lround, Stdinc, , lround, double @-> returning long, float -> int
3.2.0, SDL_lroundf, Stdinc, , lroundf, float @-> returning long, float -> int
3.2.0, SDL_ltoa, Stdinc, , ltoa, long @-> string @-> int @-> returning string, int -> string -> int -> string
3.2.0, SDL_malloc, Stdinc, , malloc, size_t @-> returning (ptr void), int -> ptr void
3.2.0, SDL_memcmp, Stdinc, , memcmp, ptr void @-> ptr void @-> size_t @-> returning int, ptr void -> ptr void -> int -> int
3.2.0, SDL_memcpy, Stdinc, , memcpy, ptr void @-> ptr void @-> size_t @-> returning (ptr void), ptr void -> ptr void -> int -> ptr void
3.2.0, SDL_memmove, Stdinc, , memmove, ptr void @-> ptr void @-> size_t @-> returning (ptr void), ptr void -> ptr void -> int -> ptr void
3.2.0, SDL_memset, Stdinc, , memset, ptr void @-> int @-> size_t @-> returning (ptr void), ptr void -> int -> int -> ptr void
3.2.0, SDL_memset4, Stdinc, , memset4, ptr void @-> uint32 @-> size_t @-> returning (ptr void), ptr void -> int -> int -> ptr void
3.2.0, SDL_modf, Stdinc, , modf, double @-> ptr double @-> returning double, float -> ptr double -> float
3.2.0, SDL_modff, Stdinc, , modff, float @-> ptr float @-> returning float, float -> float
3.2.0, SDL_murmur3_32, Stdinc, , murmur3_32, ptr void @-> size_t @-> uint32 @-> returning int_as_uint, ptr void -> int -> int -> int
3.2.0, SDL_pow, Stdinc, , pow, double @-> double @-> returning double, float -> float -> float
3.2.0, SDL_powf, Stdinc, , powf, float @-> float @-> returning float, float -> float -> float
3.2.0, SDL_qsort, Stdinc, , qsort, ptr void @-> size_t @-> size_t @-> compare_callback @-> returning void, ptr void -> int -> int -> compare_callback -> unit
3.2.0, SDL_qsort_r, Stdinc, , qsort_r, ptr void @-> size_t @-> size_t @-> compare_callback_r @-> ptr void @-> returning void, ptr void -> int -> int -> compare_callback_r -> ptr void -> unit
3.2.0, SDL_rand, Stdinc, , rand, sint32 @-> returning sint32, sint32 (* int *) -> sint32 (* int *)
3.2.0, SDL_rand_bits, Stdinc, , rand_bits, void @-> returning int_as_uint, unit -> int
3.2.0, SDL_rand_bits_r, Stdinc, , rand_bits_r, ptr uint64 @-> returning int_as_uint, unit -> int64
3.2.0, SDL_rand_r, Stdinc, , rand_r, ptr uint64 @-> sint32 @-> returning sint32, ptr uint64 -> sint32 (* int *) -> sint32 (* int *)
3.2.0, SDL_randf, Stdinc, , randf, void @-> returning float, unit -> float
3.2.0, SDL_randf_r, Stdinc, , randf_r, ptr uint64 @-> returning float, unit -> int64
3.2.0, SDL_realloc, Stdinc, , realloc, ptr void @-> size_t @-> returning (ptr void), ptr void -> int -> ptr void
3.2.0, SDL_round, Stdinc, , round, double @-> returning double, float -> float
3.2.0, SDL_roundf, Stdinc, , roundf, float @-> returning float, float -> float
3.2.0, SDL_scalbn, Stdinc, , scalbn, double @-> int @-> returning double, float -> int -> float
3.2.0, SDL_scalbnf, Stdinc, , scalbnf, float @-> int @-> returning float, float -> int -> float
3.2.0, SDL_setenv_unsafe, Stdinc, , setenv_unsafe, string @-> string @-> int @-> returning int, string -> string -> int -> int
3.2.0, SDL_sin, Stdinc, , sin, double @-> returning double, float -> float
3.2.0, SDL_sinf, Stdinc, , sinf, float @-> returning float, float -> float
3.2.0, SDL_sqrt, Stdinc, , sqrt, double @-> returning double, float -> float
3.2.0, SDL_sqrtf, Stdinc, , sqrtf, float @-> returning float, float -> float
3.2.0, SDL_srand, Stdinc, , srand, uint64 @-> returning void, int64 -> unit
3.2.0, SDL_strcasecmp, Stdinc, , strcasecmp, string @-> string @-> returning int, string -> string -> int
3.2.0, SDL_strcasestr, Stdinc, , strcasestr, string @-> string @-> returning string, string -> string -> string
3.2.0, SDL_strchr, Stdinc, , strchr, string @-> int @-> returning string, string -> int -> string
3.2.0, SDL_strcmp, Stdinc, , strcmp, string @-> string @-> returning int, string -> string -> int
3.2.0, SDL_strdup, Stdinc, , strdup, string @-> returning string, string -> string
3.2.0, SDL_strlcat, Stdinc, , strlcat, string @-> string @-> size_t @-> returning size_t, string -> string -> int -> int
3.2.0, SDL_strlcpy, Stdinc, , strlcpy, string @-> string @-> size_t @-> returning size_t, string -> string -> int -> int
3.2.0, SDL_strlen, Stdinc, , strlen, string @-> returning size_t, string -> int
3.2.0, SDL_strlwr, Stdinc, , strlwr, string @-> returning string, string -> string
3.2.0, SDL_strncasecmp, Stdinc, , strncasecmp, string @-> string @-> size_t @-> returning int, string -> string -> int -> int
3.2.0, SDL_strncmp, Stdinc, , strncmp, string @-> string @-> size_t @-> returning int, string -> string -> int -> int
3.2.0, SDL_strndup, Stdinc, , strndup, string @-> size_t @-> returning string, string -> int -> string
3.2.0, SDL_strnlen, Stdinc, , strnlen, string @-> size_t @-> returning size_t, string -> int -> int
3.2.0, SDL_strnstr, Stdinc, , strnstr, string @-> string @-> size_t @-> returning string, string -> string -> int -> string
3.2.0, SDL_strpbrk, Stdinc, , strpbrk, string @-> string @-> returning string, string -> string -> string
3.2.0, SDL_strrchr, Stdinc, , strrchr, string @-> int @-> returning string, string -> int -> string
3.2.0, SDL_strrev, Stdinc, , strrev, string @-> returning string, string -> string
3.2.0, SDL_strstr, Stdinc, , strstr, string @-> string @-> returning string, string -> string -> string
3.2.0, SDL_strtod, Stdinc, , strtod, string @-> ptr_opt string @-> returning double, string -> ptr_opt string -> float
3.2.0, SDL_strtok_r, Stdinc, , strtok_r, string @-> string @-> ptr string @-> returning string, string -> string -> ptr string -> string
3.2.0, SDL_strtol, Stdinc, , strtol, string @-> ptr_opt string @-> int @-> returning long, string -> ptr_opt string -> int -> int
3.2.0, SDL_strtoll, Stdinc, , strtoll, string @-> ptr_opt string @-> int @-> returning int64_as_llong, string -> ptr_opt string -> int -> int64
3.2.0, SDL_strtoul, Stdinc, , strtoul, string @-> ptr_opt string @-> int @-> returning int64_as_ulong, string -> ptr_opt string -> int -> int64
3.2.0, SDL_strtoull, Stdinc, , strtoull, string @-> ptr_opt string @-> int @-> returning int64_as_ullong, string -> ptr_opt string -> int -> int64
3.2.0, SDL_strupr, Stdinc, , strupr, string @-> returning string, string -> string
3.2.0, SDL_tan, Stdinc, , tan, double @-> returning double, float -> float
3.2.0, SDL_tanf, Stdinc, , tanf, float @-> returning float, float -> float
3.2.0, SDL_tolower, Stdinc, , tolower, int @-> returning int, int -> int
3.2.0, SDL_toupper, Stdinc, , toupper, int @-> returning int, int -> int
3.2.0, SDL_trunc, Stdinc, , trunc, double @-> returning double, float -> float
3.2.0, SDL_truncf, Stdinc, , truncf, float @-> returning float, float -> float
3.2.0, SDL_uitoa, Stdinc, , uitoa, uint @-> string @-> int @-> returning string, int -> string -> int -> string
3.2.0, SDL_ulltoa, Stdinc, , ulltoa, ullong @-> string @-> int @-> returning string, Unsigned.ullong -> string -> int -> string
3.2.0, SDL_ultoa, Stdinc, , ultoa, ulong @-> string @-> int @-> returning string, int64 -> string -> int -> string
3.2.0, SDL_unsetenv_unsafe, Stdinc, , unsetenv_unsafe, string @-> returning int, string -> int
3.2.0, SDL_utf8strlcpy, Stdinc, , utf8strlcpy, string @-> string @-> size_t @-> returning size_t, string -> string -> int -> int
3.2.0, SDL_utf8strlen, Stdinc, , utf8strlen, string @-> returning size_t, string -> int
3.2.0, SDL_utf8strnlen, Stdinc, , utf8strnlen, string @-> size_t @-> returning size_t, string -> int -> int
3.2.0, SDL_wcscasecmp, Stdinc, , wcscasecmp, ptr_opt int32_t @-> ptr_opt int32_t @-> returning int, ptr_opt int32_t -> ptr_opt int32_t -> int
3.2.0, SDL_wcscmp, Stdinc, , wcscmp, ptr_opt int32_t @-> ptr_opt int32_t @-> returning int, ptr_opt int32_t -> ptr_opt int32_t -> int
3.2.0, SDL_wcsdup, Stdinc, , wcsdup, ptr int32_t @-> returning (ptr int32_t), ptr int32_t -> ptr int32_t
3.2.0, SDL_wcslcat, Stdinc, , wcslcat, ptr_opt int32_t @-> ptr_opt int32_t @-> size_t @-> returning size_t, ptr_opt int32_t -> ptr_opt int32_t -> int -> int
3.2.0, SDL_wcslcpy, Stdinc, , wcslcpy, ptr_opt int32_t @-> ptr_opt int32_t @-> size_t @-> returning size_t, ptr_opt int32_t -> ptr_opt int32_t -> int -> int
3.2.0, SDL_wcslen, Stdinc, , wcslen, ptr_opt int32_t @-> returning size_t, ptr_opt int32_t -> int
3.2.0, SDL_wcsncasecmp, Stdinc, , wcsncasecmp, ptr_opt int32_t @-> ptr_opt int32_t @-> size_t @-> returning int, ptr_opt int32_t -> ptr_opt int32_t -> int -> int
3.2.0, SDL_wcsncmp, Stdinc, , wcsncmp, ptr_opt int32_t @-> ptr_opt int32_t @-> size_t @-> returning int, ptr_opt int32_t -> ptr_opt int32_t -> int -> int
3.2.0, SDL_wcsnlen, Stdinc, , wcsnlen, ptr_opt int32_t @-> size_t @-> returning size_t, ptr_opt int32_t -> int -> int
3.2.0, SDL_wcsnstr, Stdinc, , wcsnstr, ptr_opt int32_t @-> ptr_opt int32_t @-> size_t @-> returning (ptr int32_t), ptr_opt int32_t -> ptr_opt int32_t -> int -> ptr int32_t
3.2.0, SDL_wcsstr, Stdinc, , wcsstr, ptr_opt int32_t @-> ptr_opt int32_t @-> returning (ptr int32_t), ptr_opt int32_t -> ptr_opt int32_t -> ptr int32_t
3.2.0, SDL_wcstol, Stdinc, , wcstol, ptr_opt int32_t @-> ptr_opt (ptr int32_t) @-> int @-> returning long, ptr_opt int32_t -> ptr_opt (ptr int32_t) -> int -> int
3.4.0, SDL_AddAtomicU32, Atomic, AtomicU32, add, atomic_u32 @-> int @-> returning int_as_uint, atomic_u32 -> int -> int
3.4.0, SDL_CreateAnimatedCursor, Mouse, Cursor, create_animated, ptr cursor_frame_info @-> int @-> int @-> int @-> returning (some_to_ok cursor_opt), ptr cursor_frame_info -> int -> int -> int -> (cursor option) result
3.4.0, SDL_CreateGPURenderState, Render, GPURenderState, create, renderer @-> ptr gpu_render_state_create_info @-> returning (some_to_ok gpu_render_state_opt), renderer -> ptr gpu_render_state_create_info -> (gpu_render_state option) result
3.4.0, SDL_CreateGPURenderer, Render, Renderer, create_gpu, gpu_device_opt @-> window_opt @-> returning (some_to_ok renderer_opt), gpu_device option -> window option -> (renderer option) result
3.4.0, SDL_DestroyGPURenderState, Render, GPURenderState, destroy, gpu_render_state @-> returning void, gpu_render_state -> unit
3.4.0, SDL_GetDefaultTextureScaleMode, Render, , get_default_texture_scale_mode, renderer @-> ptr scale_mode @-> returning true_to_ok, renderer -> ptr scale_mode -> unit result
3.4.0, SDL_GetEventDescription, Events, Event, get_description, event_opt @-> string @-> int @-> returning int, event option -> string -> int -> int
3.4.0, SDL_GetGPUDeviceProperties, Gpu, GPUDevice, get_properties, gpu_device @-> returning int_as_uint, gpu_device -> int
3.4.0, SDL_GetGPURendererDevice, Render, Renderer, get_gpu_device, renderer @-> returning (some_to_ok gpu_device_opt), renderer -> (gpu_device option) result
3.4.0, SDL_GetGPUTextureFormatFromPixelFormat, Gpu, GPUTextureFormat, get_from_pixel_format, pixel_format @-> returning gpu_texture_format, pixel_format -> gpu_texture_format
3.4.0, SDL_GetPenDeviceType, Pen, Pen, get_device_type, pen_id @-> returning pen_device_type, int -> pen_device_type
3.4.0, SDL_GetPixelFormatFromGPUTextureFormat, Gpu, PixelFormat, get_from_gpu_texture_format, gpu_texture_format @-> returning pixel_format, gpu_texture_format -> pixel_format
3.4.0, SDL_GetRenderTextureAddressMode, Render, Renderer, get_texture_address_mode, renderer @-> ptr_opt texture_address_mode @-> ptr_opt texture_address_mode @-> returning true_to_ok, renderer -> ptr_opt texture_address_mode -> ptr_opt texture_address_mode -> unit result
3.4.0, SDL_GetSystemPageSize, Cpuinfo, , get_system_page_size, void @-> returning int, unit -> int
3.4.0, SDL_GetTexturePalette, Render, Texture, get_palette, texture @-> returning (some_to_ok palette_opt), texture -> (palette option) result
3.4.0, SDL_GetWindowProgressState, Video, Window, get_progress_state, window @-> returning progress_state, window -> progress_state
3.4.0, SDL_GetWindowProgressValue, Video, Window, get_progress_value, window @-> returning float, window -> float
3.4.0, SDL_LoadPNG, Surface, , load_png, string @-> returning (some_to_ok surface_opt), string -> (surface option) result
3.4.0, SDL_LoadPNG_IO, Surface, , load_png_io, io_stream @-> bool @-> returning (some_to_ok surface_opt), io_stream -> bool -> (surface option) result
3.4.0, SDL_LoadSurface, Surface, Surface, load, string @-> returning (some_to_ok surface_opt), string -> (surface option) result
3.4.0, SDL_LoadSurface_IO, Surface, Surface, load_io, io_stream @-> bool @-> returning (some_to_ok surface_opt), io_stream -> bool -> (surface option) result
3.4.0, SDL_PutAudioStreamDataNoCopy, Audio, AudioStream, put_data_no_copy, audio_stream @-> ptr void @-> int @-> audio_stream_data_complete_callback_opt @-> ptr void @-> returning true_to_ok, audio_stream -> ptr void -> int -> audio_stream_data_complete_callback option -> ptr void -> unit result
3.4.0, SDL_PutAudioStreamPlanarData, Audio, AudioStream, put_planar_data, audio_stream @-> ptr (ptr void) @-> int @-> int @-> returning true_to_ok, audio_stream -> ptr (ptr void) -> int -> int -> unit result
3.4.0, SDL_RenderTexture9GridTiled, Render, Renderer, render_texture9_grid_tiled, renderer @-> texture @-> f_rect_opt @-> float @-> float @-> float @-> float @-> float @-> f_rect_opt @-> float @-> returning true_to_ok, renderer -> texture -> f_rect option -> float -> float -> float -> float -> float -> f_rect option -> float -> unit result
3.4.0, SDL_RotateSurface, Surface, Surface, rotate, surface @-> float @-> returning (some_to_ok surface_opt), surface -> float -> (surface option) result
3.4.0, SDL_SavePNG, Surface, , save_png, surface @-> string @-> returning true_to_ok, surface -> string -> unit result
3.4.0, SDL_SavePNG_IO, Surface, , save_png_io, surface @-> io_stream @-> bool @-> returning true_to_ok, surface -> io_stream -> bool -> unit result
3.4.0, SDL_SetDefaultTextureScaleMode, Render, , set_default_texture_scale_mode, renderer @-> scale_mode @-> returning true_to_ok, renderer -> scale_mode -> unit result
3.4.0, SDL_SetGPURenderState, Render, Renderer, set_gpu_state, renderer @-> gpu_render_state_opt @-> returning true_to_ok, renderer -> gpu_render_state option -> unit result
3.4.0, SDL_SetGPURenderStateFragmentUniforms, Render, GPURenderState, set_fragment_uniforms, gpu_render_state @-> uint32 @-> ptr void @-> uint32 @-> returning true_to_ok, gpu_render_state -> int -> ptr void -> int -> unit result
3.4.0, SDL_SetRelativeMouseTransform, Mouse, Mouse, set_relative_transform, mouse_motion_transform_callback_opt @-> ptr void @-> returning true_to_ok, mouse_motion_transform_callback option -> ptr void -> unit result
3.4.0, SDL_SetRenderTextureAddressMode, Render, Renderer, set_texture_address_mode, renderer @-> texture_address_mode @-> texture_address_mode @-> returning true_to_ok, renderer -> texture_address_mode -> texture_address_mode -> unit result
